"Cantina (The Cantina at Historic Biltmore Village, La Cantina)"
"El Que Pasa"
"Papa’s & Beer Authentic Mexican Family Restaurant (Tunnel Road)"
"Ay Caramba Mexican Bar & Grill (Aye Caramba)"
"Mamacita's Taco Temple"
"Tecate Mexican Grill"
"Blue Agave"
"Zia Taqueria"
"El Chapala III Mexican (Smokey Park Hwy)"
"Casa Torres Mexican Restaurant - Arden"
"Grey Eagle Taqueria (The Grey Eagle Taqueria)"
Limones
"Ole's Guacamoles (both locations, Ole Guacamoles)"
"Abuela's Little Kitchen"
"Cocula Mexican Restaurant"
"Cantina Louie (Gerber Village)"
"La Carreta Authentic Mexican Food (3 locations: Merrimon Ave, HVL Rd, Weaverville)"
"Sonora Cocina Mexicana"
"Taco Billy"
"Sol Y Luna Cali-Mex Grill & Bar"
"Tacos Jalisco Mexican Restaurant (El Jalisco)"
"La Rumba"
"Papa's & Beer Mexican Restaurant (Brevard Road & Waynesville, Papas and Beer)"
"Mountain Madre Mexican Kitchen & Agave Bar"
"Mary's Burritos & Beer"
"Nachos and Beer (Nachos & Beer)"
"Mamacitas (Mamacita's Taqueria)"
"White Duck Taco Shop"
"Botanas & Beer - Candler"
"El Paso Mexican Restaurant - Hendersonville"
"El Rebozo"
"Quixote Fine Cuisine"
"Salsa's Mexican Caribbean Restaurant (Salsas)"
"La Bamba Burrito Express - Swannanoa"
"Mesquite Grill"
"Taco Fiesta - Horse Shoe"
"Nopales - Marion"
"Cowboys Mexican Grill"
"Las Cazuelas - Hendersonville"
"Chapala Mexican Restaurant - Weaverville"
"Tamaleria Y Tortilleria Molina"
"Tequilas Bar & Grill"
"El Ranchero, Brevard"
"Taqueria Fast"
"El Chapala Mexican Restaurant (Biltmore Village)"
"Los Amigos"
"Plaza Garibaldi Mexican Restaurant - Brevard"
"Los Tacotes Food Truck"
"Guayabitos - Maggie Valley"
"Rio Mexican Cuisine Restaurant - Burnsville"
"Tequilas Bar & Grill - Hendersonville"
"Frida and Diego's"
"Chupacabra Latin Cafe"
"Happy Cinco de Mayo"
"El Chapala - Canton"
"El Patron Subs and Grill - Arden"
"Mad Batter Food & Film (The Mad Batter Kitchen)"
"Janitzio Mexican Restaurant"
"Barberitos Southwestern Grille & Cantina"
"Cecilia's Kitchen (Ceci's Culinary Tour)"
"El Gallo AVL"
"Fletcher Taco Truck"
"Square Root - Brevard (The Square Root)"
"Three Compas Mexican Restaurant - Canton"
"El Querubin"
"El Paraiso"
"Neo Cantina"
"Colima Mexican Restaurant - Sylva"
"Maya's Grill"
"Canelo's Mexican Family Restaurant - Canton"
"Rabbit Rabbit"
"Mama's & Beer (Mama’s and Beer, Mamas)"
"Rosita’s Taqueria"
"Andale Way Mexican Grill"
"Orale's Bar & Grill"
"Abeja's House Cafe"
"Zapata Mexican Restaurant - Hendersonville"
"Elena's Mexican Grill"
"Mr. Juan’s Mexican Restaurant (Mr Juan's, Mister Juan's)"
"Taco Bell"
"Taco Boy"
"La Piedrita Carniceria"
Chipotle
"Papas & Beer Authentic Mexican Family Restaurant (Hendersonville, Papas and Beer)"
Polanco
"El Patron Mexican Restaurant - Sylva"
B.T.M
Molka-gt
"Moe's Southwest Grill (Moes Southwest)"
"Taqueria Mexico - Hendersonville"
"Taqueria Munoz (Taqueria el Muñoz)"
"Cafeteria & Taqueria La Jarochita"
"Mariscos El Paso"
"Neo Burrito"
"Mi publito"
"Claritas popusas"
"Taco Temple"
"Taco Bus Cruz Linares"
"La Caretta (Hendersonville Rd.)"
"ELP PASO MEXICAN SPARTANBURG HWY"
bomba
"Tamaleria Y Tortilleria Molina"
"Casa Mexicana Taqueria - Brevard"
"Taqueria Monseratt"
"Taco Fiesta - Mars Hill"
"AV Mexican Cantina N Asheville"
"El Charro"
"Veracruse on Patton"
"Guayabitos - Bryson City"
"Rio's Mexican Kitchen - Mars Hill"
"Laurita's Kitchen Mexican Food"
"La Cabana Mexican Grill - Hendersonville"
Gordingo's
"El Águila Honduran Kitchen"
"Tacos 3 Amigos - Hendersonville"
"Tacquira Fast"
"El Bronco"
"el mer"
"Tequeria fast"
"El Chapala - Brevard"
"La Caretta - Weaverville"
"Nopales Fresh Mex Express - Asheville"
"Taqueria Rosita AVL"
"Tipsy Taco - Hendersonville"
"Papa's & Beer Authentic Mexican Family Restaurant (Hendersonville, Papas and Beer)"
"Antojito's Chapines"
"Casa Torres Mexican Restaurant"
"Chef Luis Martinez"
Guadalajara
"Taco Fiesta - Mars Hill"
"Mi Sazon"
"Ole Guacamoles - Black Mountain"
"Papa's Express"
"Tacos Jalisco"
"Taco Fiesta - Mars Hill"
"Taqueria Rosita"
"tacos y madre"
"Taqueria Jaliscos"
"Abuela's Craving"
"Four Queens Mexican Grill (4 Queens Mexican Grill)"
"Vallarta Mexican Restaurant - Bryson City"
"Casa Torres"
