"Cantina (The Cantina at Historic Biltmore Village, La Cantina)"
"Mary's Burritos"
"Ay Caramba Mexican Bar & Grill (Aye Caramba)"
"Taqueria Munoz"
"Los Tacotes Food Truck"
"Casa Torres Mexican Restaurant - Arden"
"White Duck Taco Shop"
"Grey Eagle Taqueria (The Grey Eagle Taqueria)"
"Neo Burrito"
Mamacitas
"La Bamba Burrito Express - Swannanoa"
Chipotle
"El Kimchi"
"Sand Hill Kitchen"
"El Que Pasa"
"La Carreta Authentic Mexican Food (3 locations: Merrimon Ave, HVL Rd, Weaverville)"
"Sol Y Luna Cali-Mex Grill & Bar"
"Ole's Guacamoles AVL (S. Tunnel Road & Black Mountain, Ole Guacamoles)"
"Cantina Louie (Gerber Village)"
"Taco Billy"
"Tacos Jalisco Mexican Restaurant (El Jalisco)"
"Moe's Southwest Grill (Moes Southwest)"
"The Odd (formerly The Odditorium)"
"La Rumba"
"Burrito Brothers (Marion, Burrito Bros)"
"Pescado's Burritos - Brevard"
"Appalachian Java Cafe & Desserts - Burnsville"
"Salsa's Mexican Caribbean Restaurant (Salsas)"
"El Chapala III Mexican (Smokey Park Hwy)"
"El Paso Mexican Restaurant  - Hendersonville"
"Nachos and Beer"
"Urban Burrito"
"Yum Sushi Burrito and Poke (Yum Poke)"
"Canelo's Mexican Family Restaurant - Canton"
"Chupacabra Latin Cafe"
"Rosa's Taqueria Truck (The Root Bar)"
"Taqueria Fast"
"Taco Bell"
"Mountain Madre Mexican Kitchen & Agave Bar"
"El Rebozo"
"Tacos Chinelos - Hendersonville"
"Sonora Cocina Mexicana"
"Mamacita's Taco Temple"
"Rankin Vault Cocktail Lounge (The Vault, The Rankin Vault)"
"El Chapala Mexican Restaurant (Biltmore Village)"
"Tequilas Bar & Grill - Hendersonville"
"El Ranchero - Brevard"
"Taco Bus Cruz Linares"
"Black Sheep Burritos & Brews"
"AVL Tacos & Taps (Asheville Tacos & Taps)"
"Botanas & Beer - Candler"
"Cowboys Mexican Grill"
"Barberitos Southwestern Grille & Cantina"
"El Patron Subs and Grill - Arden"
"Jose's Taco Truck"
"Cocula Mexican Restaurant"
"Rio Burrito"
"Deli LlaMMMa Food Truck"
"Blue Agave"
Limones
"Guayabitos - Maggie Valley"
"Chapala Mexican Restaurant - Weaverville"
"Happy Cinco de Mayo Mexican Restaurant"
"Abeja's House Cafe (Abejas)"
"El Querubin"
"Simple Cafe & Juice Bar"
"Colima Mexican Restaurant - Sylva"
"Smokin' Onion (The Smoking Onion)"
"Mountain Burrito"
"Green Sage Cafe"
"West Village Market & Deli"
"Three Compas Mexican Restaurant - Canton"
"Mama's & Beer (Mama’s and Beer)"
"Maya’s Grill"
"B.T.M Food Truck - Hendersonville"
"Taco'n Madre"
"Tamaleria Y Tortilleria Molina"
"Tamaleria Y Tortilleria Molina"
"Orales Bar And Grill"
"Tacos Munoz"
"Rosita’s Taqueria"
"Salty Goat"
"Taco Fiesta - Horse Shoe"
"Nasty Nate's Burrito Dojo"
zapata
"Sunny Point cafe"
"Andale Way Mexican Grill"
"McCormick Field"
"Abuela's Little Kitchen"
Munoz
Moe’s
